,brand,Name,Address,City,keyword
6864,rayban,INVISIONS EYE CARE,868 RESEVOIR AVE,CRANSTON,"INVISIONS EYE CARE, 868 RESEVOIR AVE, CRANSTON"
6865,rayban,DR JOHN CORVESE,319 POCASET AVE,PROVIDENCE,"DR JOHN CORVESE, 319 POCASET AVE, PROVIDENCE"
6866,rayban,OPTX EYEWEAR #14605,1277 HARTFORD AVE,JOHNSTON,"OPTX EYEWEAR #14605, 1277 HARTFORD AVE, JOHNSTON"
6867,rayban,AMERICAN EYEGLASS CENTER INC,1500 ATWOOD AVENUE,JOHNSTON,"AMERICAN EYEGLASS CENTER INC, 1500 ATWOOD AVENUE, JOHNSTON"
6868,rayban,JOSEPH V GIRGENTI OD INC #4429,NORTH SCITUATE FAMILY EYE,NORTH SCITUATE,"JOSEPH V GIRGENTI OD INC #4429, NORTH SCITUATE FAMILY EYE, NORTH SCITUATE"
6869,rayban,THE EYE SHOP,1524 ATWOOD AVE,JOHNSTON,"THE EYE SHOP, 1524 ATWOOD AVE, JOHNSTON"
6870,rayban,GEORGE D BERTHERMAN OD INC,1466 BROAD ST,PROVIDENCE,"GEORGE D BERTHERMAN OD INC, 1466 BROAD ST, PROVIDENCE"
6871,rayban,DRS R & P DECESARE,354 BROADWAY,PROVIDENCE,"DRS R & P DECESARE, 354 BROADWAY, PROVIDENCE"
6872,rayban,PROVIDENCE EYE ASSOC,50 MAUDE STREET,PROVIDENCE,"PROVIDENCE EYE ASSOC, 50 MAUDE STREET, PROVIDENCE"
6873,rayban,SOLSTICE,22 Providence Place,Provicence,"SOLSTICE, 22 Providence Place, Provicence"
6874,rayban,EYE STOP INC,41 SANDERSON RD,SMITHFIELD,"EYE STOP INC, 41 SANDERSON RD, SMITHFIELD"
6875,rayban,DONALD V FARGNOLI MD,1358 SMITH ST,NORTH PROVIDENCE,"DONALD V FARGNOLI MD, 1358 SMITH ST, NORTH PROVIDENCE"
6876,rayban,DR PETER DE BLASIO MD #953,1532 SMITH,PROVIDENCE,"DR PETER DE BLASIO MD #953, 1532 SMITH, PROVIDENCE"
6877,rayban,DR JOHN CORVESE,1543 SMITH ST,NORTH PROVIDENCE,"DR JOHN CORVESE, 1543 SMITH ST, NORTH PROVIDENCE"
6878,rayban,D & S VISION CARE,2 GLEN HILL ROAD,DANBURY,"D & S VISION CARE, 2 GLEN HILL ROAD, DANBURY"
6879,rayban,DANBURY EYE PHYSCIANS & SURGEONS,69 SANDPIT RD,DANBURY,"DANBURY EYE PHYSCIANS & SURGEONS, 69 SANDPIT RD, DANBURY"
6880,rayban,EYECARE PLUS,72 NEWTOWN RD,DANBURY,"EYECARE PLUS, 72 NEWTOWN RD, DANBURY"
6881,rayban,BETHEL EYE CARE#3539,5 SCHOOL STREET,BETHEL,"BETHEL EYE CARE#3539, 5 SCHOOL STREET, BETHEL"
6882,rayban,BROOKFIELD VISION CARE,"246 FEDERAL RD,SUITE A11",BROOKFIELD,"BROOKFIELD VISION CARE, 246 FEDERAL RD,SUITE A11, BROOKFIELD"
6883,rayban,VILLAGE OPTICIANRY #3811,1511 RT 22,BREWSTER,"VILLAGE OPTICIANRY #3811, 1511 RT 22, BREWSTER"
6884,rayban,RIDGEFIELD FAMILY EYECARE,96 DANBURY RD,RIDGEFIELD,"RIDGEFIELD FAMILY EYECARE, 96 DANBURY RD, RIDGEFIELD"
6885,rayban,DR ALEXIS FINLEY #1947,38 B GROVE ST,RIDGEFIELD,"DR ALEXIS FINLEY #1947, 38 B GROVE ST, RIDGEFIELD"
6886,rayban,BOOPIE PARTNERS LLC #20740,14 CHURCH HILL RD,NEWTOWN,"BOOPIE PARTNERS LLC #20740, 14 CHURCH HILL RD, NEWTOWN"
6887,rayban,DR JOHN WAY #9175,174 DANBURY ROAD,NEW MILFORD,"DR JOHN WAY #9175, 174 DANBURY ROAD, NEW MILFORD"
6888,rayban,GAGLIOTI & WEINBERGER OPTOMETRY,20 B N SALEM RD,CROSS RIVER,"GAGLIOTI & WEINBERGER OPTOMETRY, 20 B N SALEM RD, CROSS RIVER"
6889,rayban,VISION CONSULTANTS #9357,79 E PUTNAM AVE,GREENWICH,"VISION CONSULTANTS #9357, 79 E PUTNAM AVE, GREENWICH"
6890,rayban,TRAPP OPTICAL GREENWICH,87 GREENWICH AVE,GREENWICH,"TRAPP OPTICAL GREENWICH, 87 GREENWICH AVE, GREENWICH"
6891,rayban,OPTICAL OPTIONS,18 GREENWICH AVENUE,GREENWICH,"OPTICAL OPTIONS, 18 GREENWICH AVENUE, GREENWICH"
6892,rayban,SPORTECH,124 S RIDGE ST,PORT CHESTER,"SPORTECH, 124 S RIDGE ST, PORT CHESTER"
6893,rayban,S H LAUFER VISION WORLD,511 BOSTON POST ROAD,PORT CHESTER,"S H LAUFER VISION WORLD, 511 BOSTON POST ROAD, PORT CHESTER"
6894,rayban,MENDEL OPTICAL INSIGHT INC,19 A RYE RIDGE PLAZA,RYE BROOK,"MENDEL OPTICAL INSIGHT INC, 19 A RYE RIDGE PLAZA, RYE BROOK"
6895,rayban,DR THOMAS PRIGANO #1043,GATEWAY SQUARE MEDICAL BULIDING,EAST HARTFORD,"DR THOMAS PRIGANO #1043, GATEWAY SQUARE MEDICAL BULIDING, EAST HARTFORD"
6896,rayban,DR CAI EYECARE CENTER #1958,477 CONNECTICUT BLVD,EAST HARTFORD,"DR CAI EYECARE CENTER #1958, 477 CONNECTICUT BLVD, EAST HARTFORD"
6897,rayban,HARVEY & LEWIS CO,22 EMELY ST,EAST HARTFORD,"HARVEY & LEWIS CO, 22 EMELY ST, EAST HARTFORD"
6898,rayban,THE HARVEY & LEWIS CO,140 GLASTONBURY BLVD,GLASTONBURY,"THE HARVEY & LEWIS CO, 140 GLASTONBURY BLVD, GLASTONBURY"
6899,rayban,OPTICIAN UNLIMITED LLC #1073,42 PRATT STREET,HARTFORD,"OPTICIAN UNLIMITED LLC #1073, 42 PRATT STREET, HARTFORD"
6900,rayban,HARVEY & LEWIS,45 ASYLUM ST,HARTFORD,"HARVEY & LEWIS, 45 ASYLUM ST, HARTFORD"
6901,rayban,HISPANA VISION,86 PARK STREET,HARTFORD,"HISPANA VISION, 86 PARK STREET, HARTFORD"
6902,rayban,THE EYEGLASS PLACE #84,33 WELLES STREET,GLASTONBURY,"THE EYEGLASS PLACE #84, 33 WELLES STREET, GLASTONBURY"
6903,rayban,GLASTONBURY OPTICIANS #516,2377 MAIN STREET,GLASTONBURY,"GLASTONBURY OPTICIANS #516, 2377 MAIN STREET, GLASTONBURY"
6904,rayban,CONSULTING OPHTHALMOLOGISTS,704 HEBRON AVE          #3694,GLASTONBURY,"CONSULTING OPHTHALMOLOGISTS, 704 HEBRON AVE          #3694, GLASTONBURY"
6905,rayban,DR SOKOLIK #811,185 SILAS DEANE HWY,WETHERSFIELD,"DR SOKOLIK #811, 185 SILAS DEANE HWY, WETHERSFIELD"
6906,rayban,DR. AUCELLO & ASSOC.,93 EVERGREEN WAY,SOUTH WINDSOR,"DR. AUCELLO & ASSOC., 93 EVERGREEN WAY, SOUTH WINDSOR"
6907,rayban,CONNECTICUT ADVANCED EYECARE#730,67 WELLS RD,WETHERSFIELD,"CONNECTICUT ADVANCED EYECARE#730, 67 WELLS RD, WETHERSFIELD"
6908,rayban,LA VISION LLC,112 S WHITNEY ST,HARTFORD,"LA VISION LLC, 112 S WHITNEY ST, HARTFORD"
6909,rayban,WEST END EYE CARE #1006,553 FARMINGTON AVENUE,HARTFORD,"WEST END EYE CARE #1006, 553 FARMINGTON AVENUE, HARTFORD"
6910,rayban,DR NGUYEN ASSOCIATES #6158,1402 BERLIN TPKE,WETHERSFIELD,"DR NGUYEN ASSOCIATES #6158, 1402 BERLIN TPKE, WETHERSFIELD"
6911,rayban,COMPLETE FAMILY EYECARE #2288,238-G TOLLAND TPKE,MANCHESTER,"COMPLETE FAMILY EYECARE #2288, 238-G TOLLAND TPKE, MANCHESTER"
6912,rayban,DEPENDABLE OPTICAL LLC #70655,"836 FARMINTON AVE, STE 121",WEST HARTFORD,"DEPENDABLE OPTICAL LLC #70655, 836 FARMINTON AVE, STE 121, WEST HARTFORD"
6913,rayban,OPTOMETRIC SPECIALTY GRP LLC,612 B SOUTH QUAKER LANE,WEST HARTFORD,"OPTOMETRIC SPECIALTY GRP LLC, 612 B SOUTH QUAKER LANE, WEST HARTFORD"
6914,rayban,DR GERBER'S EYECARE,397 COTTAGE GROVE ROAD,BLOOMFIELD,"DR GERBER'S EYECARE, 397 COTTAGE GROVE ROAD, BLOOMFIELD"
6915,rayban,VISUAL PERCEPTIONS ROCKY HILL#6361,2162 SILAS DEANE HIGHWAY,ROCKY HILL,"VISUAL PERCEPTIONS ROCKY HILL#6361, 2162 SILAS DEANE HIGHWAY, ROCKY HILL"
6916,rayban,SIGHT LLC,17 SOUTH MAIN STREET,WEST HARTFORD,"SIGHT LLC, 17 SOUTH MAIN STREET, WEST HARTFORD"
6917,rayban,CENTRAL OPTICA #5147,33 LA SALLE RD,WEST HARTFORD,"CENTRAL OPTICA #5147, 33 LA SALLE RD, WEST HARTFORD"
6918,rayban,ACUITY EYE PHYSICIANS & SURGEONS,47 JOLLEY DR SUITE 2,BLOOMFIELD,"ACUITY EYE PHYSICIANS & SURGEONS, 47 JOLLEY DR SUITE 2, BLOOMFIELD"
6919,rayban,HARVEY+LEWIS,355 N MAIN ST,WEST HARTFORD,"HARVEY+LEWIS, 355 N MAIN ST, WEST HARTFORD"
6920,rayban,THE EYEGLASS OF NEWINGTON,2311 BERLIN  TPKE,NEWINGTON,"THE EYEGLASS OF NEWINGTON, 2311 BERLIN  TPKE, NEWINGTON"
6921,rayban,DR AUCELLO & ASSOC #30143,262 BROCKETT ST,NEWINGTON,"DR AUCELLO & ASSOC #30143, 262 BROCKETT ST, NEWINGTON"
6922,rayban,TOTAL VISION EYE HEALTH CENTER LLC,485 WILLARD AVE,NEWINGTON,"TOTAL VISION EYE HEALTH CENTER LLC, 485 WILLARD AVE, NEWINGTON"
6923,rayban,LENSES ONLY,812 PARK AVE,BLOOMFIELD,"LENSES ONLY, 812 PARK AVE, BLOOMFIELD"
6924,rayban,VISUAL PERCEPTION VERNON LLC,348 HARTFORD TPKE,VERNON,"VISUAL PERCEPTION VERNON LLC, 348 HARTFORD TPKE, VERNON"
6925,rayban,VISUAL PERCEPTIONS LLP #18100,38 FENN RD,NEWINGTON,"VISUAL PERCEPTIONS LLP #18100, 38 FENN RD, NEWINGTON"
6926,rayban,FASHION OPTICIANS #9720,458 TALCOHVILLE RD,VERNON,"FASHION OPTICIANS #9720, 458 TALCOHVILLE RD, VERNON"
6927,rayban,BELLA VISTA EYEWEAR,380 S CENTER STREET,WINDSOR LOCKS,"BELLA VISTA EYEWEAR, 380 S CENTER STREET, WINDSOR LOCKS"
6928,rayban,CONSULTING OPTHALMOLOGISTS #6470,499 FARMINGTON AVENUE,FARMINGTON,"CONSULTING OPTHALMOLOGISTS #6470, 499 FARMINGTON AVENUE, FARMINGTON"
6929,rayban,YOUR EYES OF NEW BRITAIN #0907,198 EAST MAIN STREET,NEW BRITAIN,"YOUR EYES OF NEW BRITAIN #0907, 198 EAST MAIN STREET, NEW BRITAIN"
6930,rayban,STEPENSKY OPTICIANS #407,513 SOUTH MAIN STREET,NEW BRITAIN,"STEPENSKY OPTICIANS #407, 513 SOUTH MAIN STREET, NEW BRITAIN"
6931,rayban,DRS GOODWIN & MAIETTA #3788,14 VINE STREET,NEW BRITAIN,"DRS GOODWIN & MAIETTA #3788, 14 VINE STREET, NEW BRITAIN"
6932,rayban,LOVELAND EYECARE LLC,28 SHUNPIKE RD,CROMWELL,"LOVELAND EYECARE LLC, 28 SHUNPIKE RD, CROMWELL"
6933,rayban,AVON VISION ASSOCIATES,40 AVON MEADOW LANE,AVON,"AVON VISION ASSOCIATES, 40 AVON MEADOW LANE, AVON"
6934,rayban,AVON EYE CARE,43 W MAIN ST,AVON,"AVON EYE CARE, 43 W MAIN ST, AVON"
6935,rayban,DR LILY YEH #4097,139 HAZARD AVE,ENFIELD,"DR LILY YEH #4097, 139 HAZARD AVE, ENFIELD"
6936,rayban,ENFIELD SQUARE OPTICIANS,14 HAZARD AVE.,ENFIELD,"ENFIELD SQUARE OPTICIANS, 14 HAZARD AVE., ENFIELD"
6937,rayban,DR BELISA A BASILE,8 CENTER SQUARE,EAST LONGMEADOW,"DR BELISA A BASILE, 8 CENTER SQUARE, EAST LONGMEADOW"
6938,rayban,EYE SIGHT OPTICAL,"382 N MAIN STREET,STE 101",EAST LONGMEADOW,"EYE SIGHT OPTICAL, 382 N MAIN STREET,STE 101, EAST LONGMEADOW"
6939,rayban,FOREST PARK EYE CARE #020962,453 SUMNER AVE,SPRINGFIELD,"FOREST PARK EYE CARE #020962, 453 SUMNER AVE, SPRINGFIELD"
6940,rayban,ASPEN ENTERPRISES #65,1268 SUMNER AVE,SPRINGFIELD,"ASPEN ENTERPRISES #65, 1268 SUMNER AVE, SPRINGFIELD"
6941,rayban,OPTICAL EXPRESSION LLC,1514 ALLEN ST,SPRINGFIELD,"OPTICAL EXPRESSION LLC, 1514 ALLEN ST, SPRINGFIELD"
6942,rayban,BAY STATE EYE CARE #768,275 BICENTENNIAL HIGHWAY,SPRINGFIELD,"BAY STATE EYE CARE #768, 275 BICENTENNIAL HIGHWAY, SPRINGFIELD"
6943,rayban,AGAWAM OPTICIANS #44,338 WALNUT ST EXTENSION,AGAWAM,"AGAWAM OPTICIANS #44, 338 WALNUT ST EXTENSION, AGAWAM"
6944,rayban,DR R GALLERANI #30050,656 SPRINGFIELD STREET,FEEDING HILLS,"DR R GALLERANI #30050, 656 SPRINGFIELD STREET, FEEDING HILLS"
6945,rayban,DAVID W QUARTZ OD,D/B/A SIXTEEN ACRES OPTICAL,SPRINGFIELD,"DAVID W QUARTZ OD, D/B/A SIXTEEN ACRES OPTICAL, SPRINGFIELD"
6946,rayban,EYE SIGHT OPTICAL,299 CAREW,SPRINGFIELD,"EYE SIGHT OPTICAL, 299 CAREW, SPRINGFIELD"
6947,rayban,EYE CARE WEST #412,120 WESTFIELD STREET,WEST SPRINGFIELD,"EYE CARE WEST #412, 120 WESTFIELD STREET, WEST SPRINGFIELD"
6948,rayban,JOHN P FRANGIE MD PC,274 WESTFIELD STREET,WEST SPRINGFIELD,"JOHN P FRANGIE MD PC, 274 WESTFIELD STREET, WEST SPRINGFIELD"
6949,rayban,CHICOPEE EYECARE PC #5548,113 CENTER ST,CHICOPEE,"CHICOPEE EYECARE PC #5548, 113 CENTER ST, CHICOPEE"
6950,rayban,ROBIN S ODENTZ #3819,DBA SPECTACLE SHOPPE,WILBRAHAM,"ROBIN S ODENTZ #3819, DBA SPECTACLE SHOPPE, WILBRAHAM"
6951,rayban,SOLSTICE,"50 Holyoke Street, Space C332",Holyoke,"SOLSTICE, 50 Holyoke Street, Space C332, Holyoke"
6952,rayban,"UNION EYE WORKS, LLC #1691",9 SCHOOL STREET,UNIONVILLE,"UNION EYE WORKS, LLC #1691, 9 SCHOOL STREET, UNIONVILLE"
6953,rayban,PLAINVILLE OPTICAL #2653,28 EAST STREET,PLAINVILLE,"PLAINVILLE OPTICAL #2653, 28 EAST STREET, PLAINVILLE"
6954,rayban,HIGGINS BROS VISION CTR #20-0001092,74 EAST MAIN STREET,PLAINVILLE,"HIGGINS BROS VISION CTR #20-0001092, 74 EAST MAIN STREET, PLAINVILLE"
6955,rayban,DR MAGLIO OD #11460,112 W MAIN STREET,PLAINVILLE,"DR MAGLIO OD #11460, 112 W MAIN STREET, PLAINVILLE"
6956,rayban,BURKE-MCLOUGHLIN EYE ASSOCIATES,18 WEST AVON RD,AVON,"BURKE-MCLOUGHLIN EYE ASSOCIATES, 18 WEST AVON RD, AVON"
6957,rayban,HARVEY LEWIS,28 CHAMBERLAIN HIGHWAY,KENSINGTON,"HARVEY LEWIS, 28 CHAMBERLAIN HIGHWAY, KENSINGTON"
6958,rayban,HARVEY & LEWIS,110 ALBANY TPKE,CANTON,"HARVEY & LEWIS, 110 ALBANY TPKE, CANTON"
6959,rayban,"BOB'S CHALET, INC.",510 FARMINGTON AVE.,BRISTOL,"BOB'S CHALET, INC., 510 FARMINGTON AVE., BRISTOL"
6960,rayban,DRS WACHTEL & SHAFRAN #20-0001026,683 BROAD STREET,BRISTOL,"DRS WACHTEL & SHAFRAN #20-0001026, 683 BROAD STREET, BRISTOL"
6961,rayban,DR CHARLES BONELLI #1253,CANTON VILLAGE,CANTON,"DR CHARLES BONELLI #1253, CANTON VILLAGE, CANTON"
6962,rayban,EYE LIFE VISION LLC,1131 WEST ST,SOUTHINGTON,"EYE LIFE VISION LLC, 1131 WEST ST, SOUTHINGTON"
6963,rayban,DR STEVEN BLOOM # 5886,59 PURCHASE STREET,RYE,"DR STEVEN BLOOM # 5886, 59 PURCHASE STREET, RYE"
6964,rayban,TRAPP OPTICIAN,14 PURCHASE ST,RYE,"TRAPP OPTICIAN, 14 PURCHASE ST, RYE"
6965,rayban,FAMILY VISION CARE ASSOC #2772,701 WESTCHESTER AVENUE,WHITE PLAINS,"FAMILY VISION CARE ASSOC #2772, 701 WESTCHESTER AVENUE, WHITE PLAINS"
6966,rayban,WESTCHESTER MEDICAL GROUP,210 WESTCHESTER AVE,WHITE PLAINS,"WESTCHESTER MEDICAL GROUP, 210 WESTCHESTER AVE, WHITE PLAINS"
6967,rayban,STEPHANIE L WOLMAN OD #1282,550  MAMARONECK AVENUE,HARRISON,"STEPHANIE L WOLMAN OD #1282, 550  MAMARONECK AVENUE, HARRISON"
6968,rayban,SOLSTICE,"125 Westchester Avenue, Space # 3070",White Plains,"SOLSTICE, 125 Westchester Avenue, Space # 3070, White Plains"
6969,rayban,WESTCHESTER EYE #14500,450 MAMARONECK AVE,HARRISON,"WESTCHESTER EYE #14500, 450 MAMARONECK AVE, HARRISON"
6970,rayban,DR STEVE RUBINSTEIN OD#1364,910 E BOSTON POST RD,MAMARONECK,"DR STEVE RUBINSTEIN OD#1364, 910 E BOSTON POST RD, MAMARONECK"
6971,rayban,WP OPTICS INC,195 MAMARONECK,WHITE PLAINS,"WP OPTICS INC, 195 MAMARONECK, WHITE PLAINS"
6972,rayban,WHITE PLAINS EYECARE,145 EAST POST ROAD,WHITE PLAINS,"WHITE PLAINS EYECARE, 145 EAST POST ROAD, WHITE PLAINS"
6973,rayban,METRO VISION RK EYECARE,245 MAIN STREET,WHITE PLAINS,"METRO VISION RK EYECARE, 245 MAIN STREET, WHITE PLAINS"
6974,rayban,SCODA CORPORATION,D/B/A NEW COUNTY OPTICAL CO,WHITE PLAINS,"SCODA CORPORATION, D/B/A NEW COUNTY OPTICAL CO, WHITE PLAINS"
6975,rayban,LARCHMONT-MAMARONECK #2667,OPTOMETRIC GROUP,MAMARONECK,"LARCHMONT-MAMARONECK #2667, OPTOMETRIC GROUP, MAMARONECK"
6976,rayban,TOUFEXIS FAMILY EYE CARE,76 SOUTH LEXINGTON AVENUE,WHITE PLAINS,"TOUFEXIS FAMILY EYE CARE, 76 SOUTH LEXINGTON AVENUE, WHITE PLAINS"
6977,rayban,RAYMOND OPTICIANS,307 MAMARONECK ROAD,MAMARONECK,"RAYMOND OPTICIANS, 307 MAMARONECK ROAD, MAMARONECK"
6978,rayban,APEX EYECARE #4750,111 BEDFORD ROAD,ARMONK,"APEX EYECARE #4750, 111 BEDFORD ROAD, ARMONK"
6979,rayban,HICKORY AND TWEED,410 MAIN ST,ARMONK,"HICKORY AND TWEED, 410 MAIN ST, ARMONK"
6980,rayban,EYE Q OPTOMTRIST #2 #4707,1130 WILMONT RD,SCARSDALE,"EYE Q OPTOMTRIST #2 #4707, 1130 WILMONT RD, SCARSDALE"
6981,rayban,EYE DESIGNS OF ARMONK #205003,575 MAIN STREET,ARMONK,"EYE DESIGNS OF ARMONK #205003, 575 MAIN STREET, ARMONK"
6982,rayban,HARTSDALE FAMILY EYECARE #5999,221 EAST HARTSDALE AVE.,HARTSDALE,"HARTSDALE FAMILY EYECARE #5999, 221 EAST HARTSDALE AVE., HARTSDALE"
6983,rayban,EYES ON U INC #2899,393  TARRYTOWN RD,GREENBURGH,"EYES ON U INC #2899, 393  TARRYTOWN RD, GREENBURGH"
6984,rayban,CENTRAL EYES OPTICAL #9761,161 S CENTRAL PARK AVE,HARTSDALE,"CENTRAL EYES OPTICAL #9761, 161 S CENTRAL PARK AVE, HARTSDALE"
6985,rayban,LARCHMONT VISION CARE,110 CHATSWORTH AVE,LARCHMONT,"LARCHMONT VISION CARE, 110 CHATSWORTH AVE, LARCHMONT"
6986,rayban,RAYMOND OPTICIANS,1921 PALMER AVENUE,LARCHMONT,"RAYMOND OPTICIANS, 1921 PALMER AVENUE, LARCHMONT"
6987,rayban,MT PLEASANT VISION CTR,660 COLUMBUS AVE,THORNWOOD,"MT PLEASANT VISION CTR, 660 COLUMBUS AVE, THORNWOOD"
6988,rayban,TRAPP OPTICIANS,10 HARWOOD COURT,SCARSDALE,"TRAPP OPTICIANS, 10 HARWOOD COURT, SCARSDALE"
6989,rayban,SCARSDALE EYECARE CTR,8 SPENCER PLACE,SCARSDALE,"SCARSDALE EYECARE CTR, 8 SPENCER PLACE, SCARSDALE"
6990,rayban,SCOTT I AFRAN MD PC,688 WHITE PLAINS RD,SCARSDALE,"SCOTT I AFRAN MD PC, 688 WHITE PLAINS RD, SCARSDALE"
6991,rayban,OPTICAL ILLUSION,970 BROADWAY,THORNWOOD,"OPTICAL ILLUSION, 970 BROADWAY, THORNWOOD"
6992,rayban,SKYLITE OPTICAL,971 A CENTRAL AVE,SCARSDALE,"SKYLITE OPTICAL, 971 A CENTRAL AVE, SCARSDALE"
6993,rayban,COVE OPTICIANS LTD #0521,130 FOREST AVE,GLEN COVE,"COVE OPTICIANS LTD #0521, 130 FOREST AVE, GLEN COVE"
6994,rayban,DR NAOMI KNOLLER #173,40 SAWMILL RIVER ROAD,HAWTHORNE,"DR NAOMI KNOLLER #173, 40 SAWMILL RIVER ROAD, HAWTHORNE"
6995,rayban,CENTRAL PARK OPT #1555,2500 CENTRAL PARK AVE,YONKERS,"CENTRAL PARK OPT #1555, 2500 CENTRAL PARK AVE, YONKERS"
6996,rayban,HUDSON VALLEY EYE,24 SAW MILL ROAD,HAWTHORNE,"HUDSON VALLEY EYE, 24 SAW MILL ROAD, HAWTHORNE"
6997,rayban,OPTICAL VISIT #481,375 WHITE PLAINS ROAD,EASTCHESTER,"OPTICAL VISIT #481, 375 WHITE PLAINS ROAD, EASTCHESTER"
6998,rayban,GARY GALANTE OD PC #3781,50 SCHOOL STREET,GLEN COVE,"GARY GALANTE OD PC #3781, 50 SCHOOL STREET, GLEN COVE"
6999,rayban,GLENN OPT LLC 7825,26 GLEN STREET,GLEN COVE,"GLENN OPT LLC 7825, 26 GLEN STREET, GLEN COVE"
7000,rayban,RAYMOND OPTICIANS,521 MAIN STREET,NEW ROCHELLE,"RAYMOND OPTICIANS, 521 MAIN STREET, NEW ROCHELLE"
7001,rayban,SMITH OPTICAL OF OYSTER BAY,13 EAST MAIN STREET,OYSTER BAY,"SMITH OPTICAL OF OYSTER BAY, 13 EAST MAIN STREET, OYSTER BAY"
7002,rayban,DR ALEC PERLSON#14425,26 SOUTH GREELY AVE,CHAPPAQUA,"DR ALEC PERLSON#14425, 26 SOUTH GREELY AVE, CHAPPAQUA"
7003,rayban,EYE GALLERY OF CHAPPAQUA,22 S GREELEY AVE,CHAPPAQUA,"EYE GALLERY OF CHAPPAQUA, 22 S GREELEY AVE, CHAPPAQUA"
7004,rayban,SW OPTICS,184 GLEN COVE AVE,GLEN COVE,"SW OPTICS, 184 GLEN COVE AVE, GLEN COVE"
7005,rayban,SERGIO MARANO&MARK GRISAR OD PC,1765 CENTRAL PARK AVE,YONKERS,"SERGIO MARANO&MARK GRISAR OD PC, 1765 CENTRAL PARK AVE, YONKERS"
7006,rayban,THE CENTER FOR VISUAL MANAGEMENT,150 WHITE PLAINS ROAD,TARRYTOWN,"THE CENTER FOR VISUAL MANAGEMENT, 150 WHITE PLAINS ROAD, TARRYTOWN"
7007,rayban,TRAPP OPTICIANS #124,42 PONDFIELD RD,BRONXVILLE,"TRAPP OPTICIANS #124, 42 PONDFIELD RD, BRONXVILLE"
7008,rayban,BRONXVILLE VISION,10 PARK PLACE,BRONXVILLE,"BRONXVILLE VISION, 10 PARK PLACE, BRONXVILLE"
7009,rayban,RAYMOND OPTICIAN INC,652 TUCKOHOE RD,YONKERS,"RAYMOND OPTICIAN INC, 652 TUCKOHOE RD, YONKERS"
7010,rayban,OPTICS UNLIMITED#6163,748 LONG HILL RD,GROTON,"OPTICS UNLIMITED#6163, 748 LONG HILL RD, GROTON"
7011,rayban,GROTON EYE CENTER LLC,1041 POQUONNOCK ROAD,GROTON,"GROTON EYE CENTER LLC, 1041 POQUONNOCK ROAD, GROTON"
7012,rayban,THE EYEGLASS LASS LLC,277 STATE STREET,NEW LONDON,"THE EYEGLASS LASS LLC, 277 STATE STREET, NEW LONDON"
7013,rayban,PROFESSIONAL OPTICIANS INC #5377,131 BOSTON POST ROAD,WATERFORD,"PROFESSIONAL OPTICIANS INC #5377, 131 BOSTON POST ROAD, WATERFORD"
7014,rayban,DR STEVEN RAPOPORT,25 ROPE FERRY RD,WATERFORD,"DR STEVEN RAPOPORT, 25 ROPE FERRY RD, WATERFORD"
7015,rayban,HOLLIDEE CORPORATION,D/B/A COHEN FASHION OPT,WATERFORD,"HOLLIDEE CORPORATION, D/B/A COHEN FASHION OPT, WATERFORD"
7016,rayban,THAMES EYE GROUP #6204,SANDY HOLLOW ROAD,MYSTIC,"THAMES EYE GROUP #6204, SANDY HOLLOW ROAD, MYSTIC"
7017,rayban,TIDAL RIVER CLOTHING,28 W MAIN ST,MYSTIC,"TIDAL RIVER CLOTHING, 28 W MAIN ST, MYSTIC"
7018,rayban,ISLAND PURSUIT,23 W MAIN STREET,MYSTIC,"ISLAND PURSUIT, 23 W MAIN STREET, MYSTIC"
7019,rayban,SHADES OF MYSTIC,11 COTTRELL ST,MYSTIC,"SHADES OF MYSTIC, 11 COTTRELL ST, MYSTIC"
7020,rayban,S W HOLT INC #9948,DBA SUNGLASS PARADISE,MYSTIC,"S W HOLT INC #9948, DBA SUNGLASS PARADISE, MYSTIC"
7021,rayban,"TOTAL VISION EYE HEALTH CENTER, LLC",12 COOGAN BLVD STE 203,MYSTIC,"TOTAL VISION EYE HEALTH CENTER, LLC, 12 COOGAN BLVD STE 203, MYSTIC"
7022,rayban,ADVANCED EYE CARE,305 FLANDERS RD,EAST LYME,"ADVANCED EYE CARE, 305 FLANDERS RD, EAST LYME"
7023,rayban,TOTAL VISION,2020  NORWICH NEW LONDON TPKE,UNCASVILLE,"TOTAL VISION, 2020  NORWICH NEW LONDON TPKE, UNCASVILLE"
7024,rayban,FOXWOODS RESORT CASINO 1,RETAIL DIVISION,MASHANTUCKET,"FOXWOODS RESORT CASINO 1, RETAIL DIVISION, MASHANTUCKET"
7025,rayban,SUNGLASSES U S A INC,1 MOHEGAN BLVD,UNCASVILLE,"SUNGLASSES U S A INC, 1 MOHEGAN BLVD, UNCASVILLE"
7026,rayban,SUNGLASS SHOP OF WATCH HILL,105 BAY ST,WATCH HILL,"SUNGLASS SHOP OF WATCH HILL, 105 BAY ST, WATCH HILL"
7027,rayban,NORWICH OPHTHALMOLOGY GRP INC,D/B/A EYE Q OPTICAL,NORWICH,"NORWICH OPHTHALMOLOGY GRP INC, D/B/A EYE Q OPTICAL, NORWICH"
7028,rayban,CLINTON EYE ASSOCIATES #3212,116 EAST MAIN ST,CLINTON,"CLINTON EYE ASSOCIATES #3212, 116 EAST MAIN ST, CLINTON"
